STATE|STATEFP|PLACEFP|PLACENS|PLACENAME|TYPE|CLASSFP|FUNCSTAT|COUNTIES
OR|41|66200|02411867|Seneca city|INCORPORATED PLACE|C1|A|Grant County
OR|41|66385|02584422|Seventh Mountain CDP|CENSUS DESIGNATED PLACE|U1|S|Deschutes County
OR|41|66550|02411872|Shady Cove city|INCORPORATED PLACE|C1|A|Jackson County
OR|41|66700|02411876|Shaniko city|INCORPORATED PLACE|C1|A|Wasco County
OR|41|66900|02584423|Shedd CDP|CENSUS DESIGNATED PLACE|U1|S|Linn County
OR|41|67050|02411886|Sheridan city|INCORPORATED PLACE|C1|A|Yamhill County
OR|41|67100|02411889|Sherwood city|INCORPORATED PLACE|C1|A|Washington County
OR|41|67500|02411900|Siletz city|INCORPORATED PLACE|C1|A|Lincoln County
OR|41|67600|02611778|Silver Lake CDP|CENSUS DESIGNATED PLACE|U1|S|Lake County
OR|41|67650|02411902|Silverton city|INCORPORATED PLACE|C1|A|Marion County
OR|41|67950|02411907|Sisters city|INCORPORATED PLACE|C1|A|Deschutes County
OR|41|68550|02411922|Sodaville city|INCORPORATED PLACE|C1|A|Linn County
OR|41|68875|02408767|South Lebanon CDP|CENSUS DESIGNATED PLACE|U1|S|Linn County
OR|41|69387|02804167|Sportsmans Park CDP|CENSUS DESIGNATED PLACE|U1|S|Wasco County
OR|41|69400|02805462|Sprague River CDP|CENSUS DESIGNATED PLACE|U1|S|Klamath County
OR|41|69450|02413318|Spray town|INCORPORATED PLACE|C1|A|Wheeler County
OR|41|69600|02411961|Springfield city|INCORPORATED PLACE|C1|A|Lane County
OR|41|69800|02584424|Stafford CDP|CENSUS DESIGNATED PLACE|U1|S|Clackamas County
OR|41|69900|02411967|Stanfield city|INCORPORATED PLACE|C1|A|Umatilla County
OR|41|70200|02411975|Stayton city|INCORPORATED PLACE|C1|A|Marion County
OR|41|70700|02411991|Sublimity city|INCORPORATED PLACE|C1|A|Marion County
OR|41|70850|02413348|Summerville town|INCORPORATED PLACE|C1|A|Union County
OR|41|70870|02584425|Summit CDP|CENSUS DESIGNATED PLACE|U1|S|Benton County
OR|41|71000|02412002|Sumpter city|INCORPORATED PLACE|C1|A|Baker County
OR|41|71250|02584426|Sunriver CDP|CENSUS DESIGNATED PLACE|U1|S|Deschutes County
OR|41|71650|02412018|Sutherlin city|INCORPORATED PLACE|C1|A|Douglas County
OR|41|71800|02812874|Svensen CDP|CENSUS DESIGNATED PLACE|U1|S|Clatsop County
OR|41|71950|02412022|Sweet Home city|INCORPORATED PLACE|C1|A|Linn County
OR|41|72400|02611779|Takilma CDP|CENSUS DESIGNATED PLACE|U1|S|Josephine County
OR|41|72500|02412031|Talent city|INCORPORATED PLACE|C1|A|Jackson County
OR|41|72600|02412033|Tangent city|INCORPORATED PLACE|C1|A|Linn County
OR|41|72800|02410070|Terrebonne CDP|CENSUS DESIGNATED PLACE|U1|S|Deschutes County
OR|41|72820|02584427|Tetherow CDP|CENSUS DESIGNATED PLACE|U1|S|Deschutes County
OR|41|72950|02412059|The Dalles city|INCORPORATED PLACE|C1|A|Wasco County
OR|41|73225|02409317|Three Rivers CDP|CENSUS DESIGNATED PLACE|U1|S|Deschutes County
OR|41|73650|02412069|Tigard city|INCORPORATED PLACE|C1|A|Washington County
OR|41|73700|02412070|Tillamook city|INCORPORATED PLACE|C1|A|Tillamook County
OR|41|74000|02412076|Toledo city|INCORPORATED PLACE|C1|A|Lincoln County
OR|41|74400|02611780|Trail CDP|CENSUS DESIGNATED PLACE|U1|S|Jackson County
OR|41|74550|02812887|Trent CDP|CENSUS DESIGNATED PLACE|U1|S|Lane County
OR|41|74650|02409349|Tri-City CDP|CENSUS DESIGNATED PLACE|U1|S|Douglas County
OR|41|74850|02412098|Troutdale city|INCORPORATED PLACE|C1|A|Multnomah County
OR|41|74950|02412103|Tualatin city|INCORPORATED PLACE|C1|A|Clackamas County~~~Washington County
OR|41|75050|02584428|Tumalo CDP|CENSUS DESIGNATED PLACE|U1|S|Deschutes County
OR|41|75150|02412115|Turner city|INCORPORATED PLACE|C1|A|Marion County
OR|41|75185|02409368|Tutuilla CDP|CENSUS DESIGNATED PLACE|U1|S|Umatilla County
OR|41|75500|02409376|Tygh Valley CDP|CENSUS DESIGNATED PLACE|U1|S|Wasco County
OR|41|75550|02412126|Ukiah city|INCORPORATED PLACE|C1|A|Umatilla County
OR|41|75600|02611781|Umapine CDP|CENSUS DESIGNATED PLACE|U1|S|Umatilla County
OR|41|75650|02412127|Umatilla city|INCORPORATED PLACE|C1|A|Umatilla County
OR|41|75850|02412129|Union city|INCORPORATED PLACE|C1|A|Union County
OR|41|76250|02412133|Unity city|INCORPORATED PLACE|C1|A|Baker County
OR|41|76600|02412141|Vale city|INCORPORATED PLACE|C1|A|Malheur County
OR|41|77050|02412148|Veneta city|INCORPORATED PLACE|C1|A|Lane County
OR|41|77250|02412152|Vernonia city|INCORPORATED PLACE|C1|A|Columbia County
OR|41|78000|02412167|Waldport city|INCORPORATED PLACE|C1|A|Lincoln County
OR|41|78150|02412172|Wallowa city|INCORPORATED PLACE|C1|A|Wallowa County
OR|41|78160|02584429|Wallowa Lake CDP|CENSUS DESIGNATED PLACE|U1|S|Wallowa County
OR|41|78300|02409529|Wamic CDP|CENSUS DESIGNATED PLACE|U1|S|Wasco County
OR|41|78600|02409531|Warm Springs CDP|CENSUS DESIGNATED PLACE|U1|S|Jefferson County
OR|41|78800|02611783|Warren CDP|CENSUS DESIGNATED PLACE|U1|S|Columbia County
OR|41|78900|02412184|Warrenton city|INCORPORATED PLACE|C1|A|Clatsop County
OR|41|78950|02412186|Wasco city|INCORPORATED PLACE|C1|A|Sherman County
OR|41|79050|02413454|Waterloo town|INCORPORATED PLACE|C1|A|Linn County
OR|41|79500|02805463|Wedderburn CDP|CENSUS DESIGNATED PLACE|U1|S|Curry County
OR|41|79950|02412234|Westfir city|INCORPORATED PLACE|C1|A|Lane County
OR|41|80025|02409550|West Haven-Sylvan CDP|CENSUS DESIGNATED PLACE|U2|S|Multnomah County~~~Washington County
OR|41|80150|02412224|West Linn city|INCORPORATED PLACE|C1|A|Clackamas County
OR|41|80350|02412241|Weston city|INCORPORATED PLACE|C1|A|Umatilla County
OR|41|80400|02611784|Westport CDP|CENSUS DESIGNATED PLACE|U1|S|Clatsop County
OR|41|80750|02584430|West Scio CDP|CENSUS DESIGNATED PLACE|U1|S|Linn County
OR|41|80900|02409568|West Slope CDP|CENSUS DESIGNATED PLACE|U1|S|Washington County
OR|41|81300|02412250|Wheeler city|INCORPORATED PLACE|C1|A|Tillamook County
OR|41|81450|02409581|White City CDP|CENSUS DESIGNATED PLACE|U1|S|Jackson County
OR|41|82350|02412264|Willamina city|INCORPORATED PLACE|C1|A|Polk County~~~Yamhill County
OR|41|82450|02611785|Williams CDP|CENSUS DESIGNATED PLACE|U1|S|Josephine County
OR|41|82800|02412277|Wilsonville city|INCORPORATED PLACE|C1|A|Clackamas County~~~Washington County
OR|41|82850|02611786|Wimer CDP|CENSUS DESIGNATED PLACE|U1|S|Jackson County
OR|41|83050|02409605|Winchester Bay CDP|CENSUS DESIGNATED PLACE|U1|S|Douglas County
OR|41|83400|02412287|Winston city|INCORPORATED PLACE|C1|A|Douglas County
OR|41|83750|02412296|Woodburn city|INCORPORATED PLACE|C1|A|Marion County
OR|41|83950|02412294|Wood Village city|INCORPORATED PLACE|C1|A|Multnomah County
OR|41|84200|02412313|Yachats city|INCORPORATED PLACE|C1|A|Lincoln County
OR|41|84250|02412316|Yamhill city|INCORPORATED PLACE|C1|A|Yamhill County
OR|41|84600|02412320|Yoncalla city|INCORPORATED PLACE|C1|A|Douglas County
PA|42|00100|02389113|Aaronsburg CDP|CENSUS DESIGNATED PLACE|U1|S|Centre County
PA|42|00104|02584431|Aaronsburg CDP|CENSUS DESIGNATED PLACE|U2|S|Washington County
PA|42|00116|01214750|Abbottstown borough|INCORPORATED PLACE|C5|A|Adams County
PA|42|00244|02633320|Ackermanville CDP|CENSUS DESIGNATED PLACE|U1|S|Northampton County
PA|42|00332|01215690|Adamsburg borough|INCORPORATED PLACE|C5|A|Westmoreland County
PA|42|00364|01217319|Adamstown borough|INCORPORATED PLACE|C5|A|Berks County~~~Lancaster County
PA|42|00372|02389118|Adamsville CDP|CENSUS DESIGNATED PLACE|U1|S|Crawford County
PA|42|00396|01215580|Addison borough|INCORPORATED PLACE|C5|A|Somerset County
PA|42|00540|01215332|Akron borough|INCORPORATED PLACE|C5|A|Lancaster County
PA|42|00572|01214948|Alba borough|INCORPORATED PLACE|C5|A|Bradford County
PA|42|00628|01215204|Albion borough|INCORPORATED PLACE|C5|A|Erie County
PA|42|00652|02629993|Albrightsville CDP|CENSUS DESIGNATED PLACE|U1|S|Carbon County
PA|42|00660|01215371|Alburtis borough|INCORPORATED PLACE|C5|A|Lehigh County
PA|42|00676|01215173|Aldan borough|INCORPORATED PLACE|C5|A|Delaware County
PA|42|00756|01215264|Alexandria borough|INCORPORATED PLACE|C5|A|Huntingdon County
PA|42|00764|02584432|Alfarata CDP|CENSUS DESIGNATED PLACE|U1|S|Mifflin County
PA|42|00820|01214861|Aliquippa city|INCORPORATED PLACE|C5|A|Beaver County
PA|42|00924|02633321|Alleghenyville CDP|CENSUS DESIGNATED PLACE|U1|S|Berks County
PA|42|00980|02629994|Allenport CDP|CENSUS DESIGNATED PLACE|U1|S|Huntingdon County
PA|42|00988|01215650|Allenport borough|INCORPORATED PLACE|C5|A|Washington County
PA|42|01004|02584433|Allensville CDP|CENSUS DESIGNATED PLACE|U1|S|Mifflin County
PA|42|02000|01215372|Allentown city|INCORPORATED PLACE|C5|A|Lehigh County
PA|42|02016|02584434|Allenwood CDP|CENSUS DESIGNATED PLACE|U1|S|Union County
PA|42|02040|02634203|Allison CDP|CENSUS DESIGNATED PLACE|U1|S|Fayette County
PA|42|02056|02631244|Allison Park CDP|CENSUS DESIGNATED PLACE|U1|S|Allegheny County
PA|42|02072|02629995|Allport CDP|CENSUS DESIGNATED PLACE|U1|S|Clearfield County
PA|42|02088|02389126|Almedia CDP|CENSUS DESIGNATED PLACE|U1|S|Columbia County
PA|42|02128|02633322|Alsace Manor CDP|CENSUS DESIGNATED PLACE|U1|S|Berks County
PA|42|02144|02389127|Altamont CDP|CENSUS DESIGNATED PLACE|U1|S|Schuylkill County
PA|42|02184|01214939|Altoona city|INCORPORATED PLACE|C5|A|Blair County
PA|42|02216|02805464|Alverda CDP|CENSUS DESIGNATED PLACE|U1|S|Indiana County
PA|42|02264|01215463|Ambler borough|INCORPORATED PLACE|C5|A|Montgomery County
PA|42|02288|01214862|Ambridge borough|INCORPORATED PLACE|C5|A|Beaver County
PA|42|02349|02389133|Amity Gardens CDP|CENSUS DESIGNATED PLACE|U1|S|Berks County
PA|42|02416|02389134|Ancient Oaks CDP|CENSUS DESIGNATED PLACE|U1|S|Lehigh County
PA|42|02608|02389139|Annville CDP|CENSUS DESIGNATED PLACE|U1|S|Lebanon County
PA|42|02720|01214844|Apollo borough|INCORPORATED PLACE|C5|A|Armstrong County
PA|42|02752|01214845|Applewold borough|INCORPORATED PLACE|C5|A|Armstrong County
PA|42|02826|02633833|Arcadia University CDP|CENSUS DESIGNATED PLACE|U1|S|Montgomery County
PA|42|02832|01215313|Archbald borough|INCORPORATED PLACE|C5|A|Lackawanna County
PA|42|02896|02389145|Ardmore CDP|CENSUS DESIGNATED PLACE|U1|S|Delaware County~~~Montgomery County
PA|42|02928|01214751|Arendtsville borough|INCORPORATED PLACE|C5|A|Adams County
PA|42|02968|02389146|Aristes CDP|CENSUS DESIGNATED PLACE|U1|S|Columbia County
PA|42|03008|02389149|Arlington Heights CDP|CENSUS DESIGNATED PLACE|U1|S|Monroe County
PA|42|03032|01215282|Armagh borough|INCORPORATED PLACE|C5|A|Indiana County
PA|42|03088|01215691|Arnold city|INCORPORATED PLACE|C5|A|Westmoreland County
PA|42|03096|02631245|Arnold City CDP|CENSUS DESIGNATED PLACE|U1|S|Fayette County
PA|42|03104|02634204|Arnot CDP|CENSUS DESIGNATED PLACE|U1|S|Tioga County
PA|42|03120|01215692|Arona borough|INCORPORATED PLACE|C5|A|Westmoreland County
PA|42|03264|01215543|Ashland borough|INCORPORATED PLACE|C5|A|Columbia County~~~Schuylkill County
PA|42|03272|01215380|Ashley borough|INCORPORATED PLACE|C5|A|Luzerne County
PA|42|03296|01215008|Ashville borough|INCORPORATED PLACE|C5|A|Cambria County
PA|42|03312|02389155|Aspers CDP|CENSUS DESIGNATED PLACE|U1|S|Adams County
PA|42|03320|01214763|Aspinwall borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|03384|01215065|Atglen borough|INCORPORATED PLACE|C5|A|Chester County
PA|42|03392|01214949|Athens borough|INCORPORATED PLACE|C5|A|Bradford County
PA|42|03424|02584435|Atkinson Mills CDP|CENSUS DESIGNATED PLACE|U1|S|Mifflin County
PA|42|03440|02389157|Atlantic CDP|CENSUS DESIGNATED PLACE|U1|S|Crawford County
PA|42|03464|02633323|Atlas CDP|CENSUS DESIGNATED PLACE|U1|S|Northumberland County
PA|42|03472|02631246|Atlasburg CDP|CENSUS DESIGNATED PLACE|U1|S|Washington County
PA|42|03480|01214846|Atwood borough|INCORPORATED PLACE|C5|A|Armstrong County
PA|42|03488|01215544|Auburn borough|INCORPORATED PLACE|C5|A|Schuylkill County
PA|42|03544|02389159|Audubon CDP|CENSUS DESIGNATED PLACE|U1|S|Montgomery County
PA|42|03576|01215536|Austin borough|INCORPORATED PLACE|C5|A|Potter County
PA|42|03608|01214764|Avalon borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|03616|02584436|Avella CDP|CENSUS DESIGNATED PLACE|U1|S|Washington County
PA|42|03632|01215113|Avis borough|INCORPORATED PLACE|C5|A|Clinton County
PA|42|03640|01215381|Avoca borough|INCORPORATED PLACE|C5|A|Luzerne County
PA|42|03648|02389162|Avon CDP|CENSUS DESIGNATED PLACE|U1|S|Lebanon County
PA|42|03656|01215066|Avondale borough|INCORPORATED PLACE|C5|A|Chester County
PA|42|03676|02389163|Avonia CDP|CENSUS DESIGNATED PLACE|U1|S|Erie County
PA|42|03688|01215693|Avonmore borough|INCORPORATED PLACE|C5|A|Westmoreland County
PA|42|03736|01214863|Baden borough|INCORPORATED PLACE|C5|A|Beaver County
PA|42|03768|02389165|Baidland CDP|CENSUS DESIGNATED PLACE|U1|S|Washington County
PA|42|03792|02627942|Baileyville CDP|CENSUS DESIGNATED PLACE|U1|S|Centre County
PA|42|03800|02584437|Bainbridge CDP|CENSUS DESIGNATED PLACE|U1|S|Lancaster County
PA|42|03816|02631247|Bairdford CDP|CENSUS DESIGNATED PLACE|U1|S|Allegheny County
PA|42|03864|02631248|Bakerstown CDP|CENSUS DESIGNATED PLACE|U1|S|Allegheny County
PA|42|03895|02807060|Bala Cynwyd CDP|CENSUS DESIGNATED PLACE|U2|S|Montgomery County
PA|42|03904|02805465|Bald Eagle CDP|CENSUS DESIGNATED PLACE|U1|S|Blair County
PA|42|03928|01214765|Baldwin borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|03984|01214908|Bally borough|INCORPORATED PLACE|C5|A|Berks County
PA|42|04032|01215489|Bangor borough|INCORPORATED PLACE|C5|A|Northampton County
PA|42|04136|01215635|Barkeyville borough|INCORPORATED PLACE|C5|A|Venango County
PA|42|04344|02584438|Barrville CDP|CENSUS DESIGNATED PLACE|U1|S|Mifflin County
PA|42|04432|01215490|Bath borough|INCORPORATED PLACE|C5|A|Northampton County
PA|42|04488|02633326|Baumstown CDP|CENSUS DESIGNATED PLACE|U1|S|Berks County
PA|42|04568|01215651|Beallsville borough|INCORPORATED PLACE|C5|A|Washington County
PA|42|04599|01217447|Bear Creek Village borough|INCORPORATED PLACE|C5|A|Luzerne County
PA|42|04608|01215645|Bear Lake borough|INCORPORATED PLACE|C5|A|Warren County
PA|42|04616|02633768|Bear Rocks CDP|CENSUS DESIGNATED PLACE|U1|S|Fayette County
PA|42|04688|01214864|Beaver borough|INCORPORATED PLACE|C5|A|Beaver County
PA|42|04768|02389187|Beaverdale CDP|CENSUS DESIGNATED PLACE|U1|S|Cambria County
PA|42|04792|01214865|Beaver Falls city|INCORPORATED PLACE|C5|A|Beaver County
PA|42|04816|01215042|Beaver Meadows borough|INCORPORATED PLACE|C5|A|Carbon County
PA|42|04824|02389186|Beaver Springs CDP|CENSUS DESIGNATED PLACE|U1|S|Snyder County
PA|42|04832|02805466|Beavertown CDP|CENSUS DESIGNATED PLACE|U1|S|Blair County
PA|42|04848|01215574|Beavertown borough|INCORPORATED PLACE|C5|A|Snyder County
PA|42|04896|01214909|Bechtelsville borough|INCORPORATED PLACE|C5|A|Berks County
PA|42|04944|01214895|Bedford borough|INCORPORATED PLACE|C5|A|Bedford County
PA|42|04984|01215114|Beech Creek borough|INCORPORATED PLACE|C5|A|Clinton County
PA|42|05028|02633328|Beech Mountain Lakes CDP|CENSUS DESIGNATED PLACE|U1|S|Luzerne County
PA|42|05152|02389193|Belfast CDP|CENSUS DESIGNATED PLACE|U1|S|Northampton County
PA|42|05216|01214766|Bell Acres borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|05256|01215054|Bellefonte borough|INCORPORATED PLACE|C5|A|Centre County
PA|42|05288|01215222|Belle Vernon borough|INCORPORATED PLACE|C5|A|Fayette County
PA|42|05304|02389198|Belleville CDP|CENSUS DESIGNATED PLACE|U1|S|Mifflin County
PA|42|05312|01214767|Bellevue borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|05384|01214940|Bellwood borough|INCORPORATED PLACE|C5|A|Blair County
PA|42|05400|02389201|Belmont CDP|CENSUS DESIGNATED PLACE|U1|S|Cambria County
PA|42|05504|01214768|Ben Avon borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|05520|01214769|Ben Avon Heights borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|05536|01214752|Bendersville borough|INCORPORATED PLACE|C5|A|Adams County
PA|42|05648|01215581|Benson borough|INCORPORATED PLACE|C5|A|Somerset County
PA|42|05672|01215652|Bentleyville borough|INCORPORATED PLACE|C5|A|Washington County
PA|42|05680|01215122|Benton borough|INCORPORATED PLACE|C5|A|Columbia County
PA|42|05776|01215582|Berlin borough|INCORPORATED PLACE|C5|A|Somerset County
PA|42|05848|01214910|Bernville borough|INCORPORATED PLACE|C5|A|Berks County
PA|42|05856|01215157|Berrysburg borough|INCORPORATED PLACE|C5|A|Dauphin County
PA|42|05888|01215123|Berwick borough|INCORPORATED PLACE|C5|A|Columbia County
PA|42|05904|02584439|Berwyn CDP|CENSUS DESIGNATED PLACE|U1|S|Chester County
PA|42|05936|01215351|Bessemer borough|INCORPORATED PLACE|C5|A|Lawrence County
PA|42|05976|01215684|Bethany borough|INCORPORATED PLACE|C5|A|Wayne County
PA|42|06000|02631249|Bethel CDP|CENSUS DESIGNATED PLACE|U1|S|Berks County
PA|42|06064|01214770|Bethel Park municipality|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|06088|01217330|Bethlehem city|INCORPORATED PLACE|C5|A|Lehigh County~~~Northampton County
PA|42|06171|02389208|Beurys Lake CDP|CENSUS DESIGNATED PLACE|U1|S|Schuylkill County
PA|42|06236|02633330|Big Bass Lake CDP|CENSUS DESIGNATED PLACE|U1|S|Lackawanna County~~~Wayne County
PA|42|06240|01217435|Big Beaver borough|INCORPORATED PLACE|C5|A|Beaver County
PA|42|06280|02629996|Bigler CDP|CENSUS DESIGNATED PLACE|U1|S|Clearfield County
PA|42|06296|01214753|Biglerville borough|INCORPORATED PLACE|C5|A|Adams County
PA|42|06344|01215297|Big Run borough|INCORPORATED PLACE|C5|A|Jefferson County
PA|42|06490|02633333|Birchwood Lakes CDP|CENSUS DESIGNATED PLACE|U1|S|Pike County
PA|42|06496|02584440|Bird-in-Hand CDP|CENSUS DESIGNATED PLACE|U2|S|Lancaster County
PA|42|06504|01214911|Birdsboro borough|INCORPORATED PLACE|C5|A|Berks County
PA|42|06560|01215265|Birmingham borough|INCORPORATED PLACE|C5|A|Huntingdon County
PA|42|06744|02389212|Black Lick CDP|CENSUS DESIGNATED PLACE|U1|S|Indiana County
PA|42|06824|01215522|Blain borough|INCORPORATED PLACE|C5|A|Perry County
PA|42|06904|01215283|Blairsville borough|INCORPORATED PLACE|C5|A|Indiana County
PA|42|06928|01215314|Blakely borough|INCORPORATED PLACE|C5|A|Lackawanna County
PA|42|06960|02389214|Blanchard CDP|CENSUS DESIGNATED PLACE|U1|S|Centre County
PA|42|06976|02634205|Blandburg CDP|CENSUS DESIGNATED PLACE|U1|S|Cambria County
PA|42|06984|02631250|Blandon CDP|CENSUS DESIGNATED PLACE|U1|S|Berks County
PA|42|07000|01214771|Blawnox borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|07040|01215523|Bloomfield borough|INCORPORATED PLACE|C5|A|Perry County
PA|42|07120|01215130|Blooming Valley borough|INCORPORATED PLACE|C5|A|Crawford County
PA|42|07128|01215124|Bloomsburg town|INCORPORATED PLACE|C5|A|Columbia County
PA|42|07160|01215620|Blossburg borough|INCORPORATED PLACE|C5|A|Tioga County
PA|42|07208|02634417|Blue Ball CDP|CENSUS DESIGNATED PLACE|U1|S|Lancaster County
PA|42|07224|02389218|Blue Bell CDP|CENSUS DESIGNATED PLACE|U1|S|Montgomery County
PA|42|07272|02805467|Blue Knob CDP|CENSUS DESIGNATED PLACE|U1|S|Blair County
PA|42|07312|02634207|Blue Ridge Summit CDP|CENSUS DESIGNATED PLACE|U1|S|Franklin County
PA|42|07368|02389221|Boalsburg CDP|CENSUS DESIGNATED PLACE|U1|S|Centre County
PA|42|07384|02629997|Bobtown CDP|CENSUS DESIGNATED PLACE|U1|S|Greene County
PA|42|07472|02389224|Boiling Springs CDP|CENSUS DESIGNATED PLACE|U1|S|Cumberland County
PA|42|07480|01215694|Bolivar borough|INCORPORATED PLACE|C5|A|Westmoreland County
PA|42|07560|01214754|Bonneauville borough|INCORPORATED PLACE|C5|A|Adams County
PA|42|07616|02389226|Boothwyn CDP|CENSUS DESIGNATED PLACE|U1|S|Delaware County
PA|42|07688|02631251|Boston CDP|CENSUS DESIGNATED PLACE|U1|S|Allegheny County
PA|42|07712|01215583|Boswell borough|INCORPORATED PLACE|C5|A|Somerset County
PA|42|07800|02631252|Bowers CDP|CENSUS DESIGNATED PLACE|U1|S|Berks County
PA|42|07880|01215043|Bowmanstown borough|INCORPORATED PLACE|C5|A|Carbon County
PA|42|07896|02584441|Bowmansville CDP|CENSUS DESIGNATED PLACE|U1|S|Lancaster County
PA|42|07960|01214912|Boyertown borough|INCORPORATED PLACE|C5|A|Berks County
PA|42|07976|01214772|Brackenridge borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|07992|01214773|Braddock borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|08008|01214774|Braddock Hills borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|08024|02629998|Bradenville CDP|CENSUS DESIGNATED PLACE|U1|S|Westmoreland County
PA|42|08040|01215429|Bradford city|INCORPORATED PLACE|C5|A|McKean County
PA|42|08064|01214775|Bradford Woods borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|08208|02389230|Branchdale CDP|CENSUS DESIGNATED PLACE|U2|S|Schuylkill County
PA|42|08240|02389231|Brandonville CDP|CENSUS DESIGNATED PLACE|U1|S|Schuylkill County
PA|42|08312|02629999|Brave CDP|CENSUS DESIGNATED PLACE|U1|S|Greene County
PA|42|08392|02633817|Breinigsville CDP|CENSUS DESIGNATED PLACE|U1|S|Lehigh County
PA|42|08416|01214776|Brentwood borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|08432|02633300|Bressler CDP|CENSUS DESIGNATED PLACE|U1|S|Dauphin County
PA|42|08472|02086573|Briar Creek borough|INCORPORATED PLACE|C5|A|Columbia County
PA|42|08504|02389239|Brickerville CDP|CENSUS DESIGNATED PLACE|U1|S|Lancaster County
PA|42|08568|01215464|Bridgeport borough|INCORPORATED PLACE|C5|A|Montgomery County
PA|42|08624|01214777|Bridgeville borough|INCORPORATED PLACE|C5|A|Allegheny County
PA|42|08632|01214866|Bridgewater borough|INCORPORATED PLACE|C5|A|Beaver County
PA|42|08744|01215093|Brisbin borough|INCORPORATED PLACE|C5|A|Clearfield County
PA|42|08760|01214962|Bristol borough|INCORPORATED PLACE|C5|A|Bucks County
PA|42|08819|02389244|Brittany Farms-The Highlands CDP|CENSUS DESIGNATED PLACE|U2|S|Bucks County
PA|42|08896|01215266|Broad Top City borough|INCORPORATED PLACE|C5|A|Huntingdon County
